Rank,Name,Genre,Global_Sales,Tier_Sale
12826,Shining Force III: Scenario 2,12,0.05,0
12827,Captain America: Super Soldier,1,0.05,0
12828,Airline Tycoon 2,10,0.05,0
12829,Worms World Party,12,0.05,0
12830,Medabots: Metabee,8,0.05,0
12831,Medal of Honor: Airborne,9,0.05,0
12832,NHL Legacy,1,0.05,0
12833,Final Fight: Streetwise,1,0.05,0
12834,Speed Kings,7,0.05,0
12835,Drivers Ed Portable,4,0.05,0
12836,Rebelstar: Tactical Command,12,0.05,0
12837,Kamen Rider: Battride War Genesis,1,0.05,0
12838,IL-2 Sturmovik: Cliffs of Dover,10,0.05,0
12839,Gladiator: Sword of Vengeance,1,0.05,0
12840,Unsolved Crimes,2,0.05,0
12841,Minna to Kimi no Piramekino!,4,0.05,0
12842,Virtua Tennis 3,11,0.05,0
12843,Bombastic,6,0.05,0
12844,Xiaolin Showdown,1,0.05,0
12845,NHL Powerplay 98,11,0.05,0
12846,Olympic Soccer: Atlanta 1996,11,0.05,0
12847,Lernerfolg Vorschule: Capt'n Sharky,4,0.05,0
12848,Samurai Dou Portable,1,0.05,0
12849,Princess on Ice,11,0.05,0
12850,Countdown: The Game,6,0.05,0
12851,Phantasy Star Online Episode I & II Plus,8,0.05,0
12852,Samurai Warriors 4: Empires,1,0.05,0
12853,DuckTales: Remastered,1,0.05,0
12854,Front Mission 2089: Border of Madness,12,0.05,0
12855,Miracle Girls Festival,4,0.05,0
12856,Dual Hearts,8,0.05,0
12857,7 Wonders: Treasures of Seven,6,0.05,0
12858,NFL Quarterback Club 2002,11,0.05,0
12859,Saki: Zenkoku-hen,4,0.05,0
12860,Mister Slime,1,0.05,0
12861,Shiren the Wanderer 5 Plus: Fortune Tower and the Dice of Fate,1,0.05,0
12862,"Murder, She Wrote",2,0.05,0
12863,Virtual Villagers: A New Home,10,0.05,0
12864,Wing Commander: Prophecy,10,0.05,0
12865,Marc Ecko's Getting Up: Contents Under Pressure,1,0.05,0
12866,Learn Science,4,0.05,0
12867,Sega Soccer Slam,11,0.05,0
12868,Hakuouki: Reimeiroku,2,0.05,0
12869,Vertigo,12,0.05,0
12870,Blood Omen 2,1,0.05,0
12871,NBA 2K17,11,0.05,0
12872,Shin Sangoku Musou 5 Empires,1,0.05,0
12873,Front Mission Evolved,9,0.05,0
12874,Carve,7,0.05,0
12875,BlowOut,9,0.05,0
12876,McDROID,12,0.05,0
12877,GachiTora! Abarenbou Kyoushi in High School,1,0.05,0
12878,WTA Tour Tennis,11,0.05,0
12879,Bottom of the 9th '99,11,0.05,0
12880,Dynasty Warriors 5,1,0.05,0
12881,Reader Rabbit 2nd Grade,4,0.05,0
12882,Famicom Mini: Dig Dug,6,0.05,0
12883,FIFA Soccer 2003,11,0.05,0
12884,Naval Ops: Commander,10,0.05,0
12885,Adventure Time: Finn & Jake Investigations,1,0.05,0
12886,Defendin' De Penguin,12,0.05,0
12887,Bleach: Blade Battlers,3,0.05,0
12888,Rez,9,0.05,0
12889,Goosebumps: The Game,2,0.05,0
12890,MLB SlugFest 2006,11,0.05,0
12891,Rockin' Pretty,4,0.05,0
12892,Jake Power: Policeman,2,0.05,0
12893,Samurai Warriors 4-II,1,0.05,0
12894,Jissen Pachislot Hisshouhou! Hokuto no Ken DS SE,4,0.05,0
12895,UEFA Euro 2004: Portugal,11,0.05,0
12896,Lufia: The Ruins of Lore,8,0.05,0
12897,Major Minor's Majestic March,4,0.05,0
12898,Shaman King: Soul Fight,5,0.05,0
12899,Samurai Deeper Kyo,3,0.05,0
12900,Samantha Swift and the Hidden Roses of Athena,2,0.05,0
12901,Dark Souls III,8,0.05,0
12902,Medabots: Infinity,8,0.05,0
12903,Tom Clancy's HAWX 2,1,0.05,0
12904,Zapper: One Wicked Cricket!,5,0.05,0
12905,Jirou Akagawa: Majotachi no Nemuri,2,0.05,0
12906,Arcana Heart 3,3,0.05,0
12907,Bust-A-Bloc,6,0.05,0
12908,Sitting Ducks,5,0.05,0
12909,Puyo Puyo 7,6,0.05,0
12910,Animal Planet: Vet Collection,10,0.05,0
12911,Imagine Animal Doctor Care Center,10,0.05,0
12912,Rugby 15,11,0.05,0
12913,NFL Blitz Pro,11,0.05,0
12914,Major League Baseball 2K11,11,0.05,0
12915,Uta no Prince-Sama: Music 3,1,0.05,0
12916,Pretty Cure All Stars Everyone Gather ? Let's Dance!,4,0.05,0
12917,Mountain Bike Adrenaline,11,0.05,0
12918,New Prince of Tennis: Go to the Top,1,0.05,0
12919,Zyuden Sentai Kyoryuger: Game de Gaburincho!!,1,0.05,0
12920,Nobunaga's Ambition: Sphere of Influence,12,0.05,0
12921,Hi-Octane: The Track Fights Back!,7,0.05,0
12922,Venetica,8,0.05,0
12923,Black Sigil: Blade of the Exiled,8,0.05,0
12924,Tour de France 2011,7,0.05,0
12925,Wakeboarding Unleashed Featuring Shaun Murray,11,0.05,0
12926,TrackMania Turbo: Build to Race,7,0.05,0
12927,ZombiU,1,0.05,0
12928,Domino Rally,1,0.05,0
12929,Doraemon 2: Nobita no Toizurando Daibouken,8,0.05,0
12930,Samurai Champloo: Sidetracked,1,0.05,0
12931,Drill Dozer,5,0.05,0
12932,Teenage Mutant Ninja Turtles: Mutants in Manhattan,1,0.05,0
12933,Katekyoo Hitman Reborn! DS: Shinuki Max! Vongola Carnival!!,1,0.05,0
12934,Utawarerumono: Futari no Hakuoro,4,0.05,0
12935,Chaos;Child,2,0.05,0
12936,Fatal Fury: Wild Ambition,3,0.05,0
12937,Metal Fight Beyblade: Bakugami Susanoh Shuurai!,1,0.05,0
12938,Dengeki Gakuen RPG: Cross of Venus,8,0.05,0
12939,Judge Dredd,5,0.05,0
12940,FIFA 17,11,0.05,0
12941,Minna no Ennichi,1,0.05,0
12942,Winning Post 8,7,0.05,0
12943,King Arthur,1,0.05,0
12944,DoDonPachi Resurrection,9,0.05,0
12945,Bass Rise,11,0.05,0
12946,UEFA Champions League 2006-2007,11,0.05,0
12947,Dynamite Headdy,5,0.05,0
12948,Hunted: The Demon's Forge,1,0.05,0
12949,Choujikuu Yousai Macross: Do You Remember Love,9,0.05,0
12950,Arcania: Gothic 4,8,0.05,0
12951,Persona 2: Eternal Punishment,8,0.05,0
12952,Dragon's Lair 3D: Return to the Lair,5,0.05,0
12953,Growlanser: Heritage of War (jp sales),8,0.05,0
12954,The Bureau: XCOM Declassified,9,0.05,0
12955,Myst IV: Revelation,2,0.05,0
12956,Culdcept Revolt,12,0.05,0
12957,Sushi Go-Round,10,0.05,0
12958,Pachinko Wars II,4,0.05,0
12959,Myth Makers: Orbs of Doom,6,0.05,0
12960,Toy Soldiers: War Chest,1,0.05,0
12961,The Nightmare of Druaga: Fushigino Dungeon,8,0.05,0
12962,Omega Labyrinth,8,0.05,0
12963,Air Conflicts: Aces of World War II,10,0.05,0
12964,Cities in Motion,10,0.05,0
12965,Aliens in the Attic,1,0.05,0
12966,Virtua Striker 2002,11,0.05,0
12967,Kamen Rider: Dragon Knight,3,0.05,0
12968,Code Lyoko,1,0.05,0
12969,Taito Legends Power Up,1,0.05,0
12970,Fate/Unlimited Codes Portable,3,0.05,0
12971,Metal Slug Anthology,9,0.05,0
12972,Tenchu: Dark Secret,1,0.05,0
12973,Game no Kanzume Vol 2,4,0.05,0
12974,Disney's PK: Out of the Shadows,5,0.05,0
12975,Zoo Quest: Puzzle Fun!,6,0.05,0
12976,JoJo no Kimy? na B?ken Fantomu Buraddo,1,0.05,0
12977,The Idolmaster 2,10,0.05,0
12978,PQ2: Practical Intelligence Quotient,6,0.05,0
12979,Mr Bean's Wacky World of Wii,2,0.05,0
12980,Powerdrome,7,0.05,0
12981,Dreamer Series: Puppy Trainer,10,0.05,0
12982,Pro Yakyuu Spirits 5 Kanzenban,11,0.05,0
12983,Tsumiki: Block Drop Mania,1,0.05,0
12984,Shin Sangoku Musou 5 Special,1,0.05,0
12985,Pony Friends: Mini Breeds Edition,10,0.05,0
12986,Otogi 2: Immortal Warriors,1,0.05,0
12987,Legend of Kay,1,0.05,0
12988,Piglet's Big Game,5,0.05,0
12989,Dead or Alive Xtreme 3: Fortune,11,0.05,0
12990,Ivy the Kiwi?,6,0.05,0
12991,Fallout: Brotherhood of Steel,8,0.05,0
12992,Strawberry Shortcake: Strawberryland Games,1,0.05,0
12993,Koi to Senkyo to Chocolate Portable,2,0.05,0
12994,IndyCar Series,7,0.05,0
12995,Hysteria Hospital: Emergency Ward,1,0.05,0
12996,Dokapon Journey,8,0.05,0
12997,Ultra Bust-A-Move,6,0.05,0
12998,Rally Fusion: Race of Champions,7,0.05,0
12999,Piglet's Big Game,5,0.05,0
13000,Lucha Libre AAA: Heroes del Ring,3,0.05,0
13001,Pony Friends,10,0.05,0
13002,Natural Doctrine,8,0.05,0
13003,Pinball Hall of Fame: The Gottlieb Collection,4,0.05,0
13004,Ferrari F355 Challenge,7,0.05,0
13005,MorphX,9,0.05,0
13006,Stranger of Sword City,8,0.05,0
13007,Air Traffic Chaos,10,0.05,0
13008,Battleship / Connect Four / Sorry! / Trouble,6,0.05,0
13009,Prism: Light the Way,6,0.05,0
13010,Tiny Toon Adventures: Toonenstein - Dare to Scare,1,0.05,0
13011,TV Anime: Fairy Tale Gekitou! Madoushi Kessen,3,0.05,0
13012,Shifters,2,0.05,0
13013,RPG Tsukuru DS,8,0.05,0
13014,WRC 5: FIA World Rally Championship,11,0.05,0
13015,Earth Defense Force 4.1: The Shadow of New Despair,9,0.05,0
13016,The BIGS 2,11,0.05,0
13017,Dramatic Dungeon: Sakura Wars - Kimi Arugatame,8,0.05,0
13018,TNA iMPACT: Cross the Line,3,0.05,0
13019,SpongeBob: HeroPants,5,0.05,0
13020,Lagoon,8,0.05,0
13021,Nanostray 2,9,0.05,0
13022,Project Setsuna,8,0.05,0
13023,Microsoft Flight Simulator X Acceleration Expansion Pack,10,0.05,0
13024,Trick x Logic: Season 1,2,0.05,0
13025,Mortal Kombat X,3,0.05,0
13026,Mawashite Tsunageru Touch Panic,6,0.05,0
13027,Luminous Arc Infinity,1,0.05,0
13028,Monster! Bass Fishing,11,0.05,0
13029,Sigma Star Saga,8,0.05,0
13030,Winning Post 7 2010,11,0.05,0
13031,Assetto Corsa,7,0.05,0
13032,Batman: Gotham City Racer,7,0.05,0
13033,Sengoku Basara X,3,0.05,0
13034,Plants vs. Zombies,12,0.05,0
13035,Top Spin 2,11,0.05,0
13036,Doraemon: Nobita no Kyouryuu 2006 DS,8,0.05,0
13037,Ontamarama,1,0.05,0
13038,Hakuoki: Stories of the Shinsengumi,2,0.05,0
13039,DokiDoki Majo Shinpan!,2,0.05,0
13040,Star Wars: Republic Commando,9,0.05,0
13041,Starry ? Sky: In Spring,4,0.05,0
13042,FIFA Soccer 2004,11,0.05,0
13043,Armored Core: Formula Front Extreme Battle,10,0.05,0
13044,Downforce,7,0.05,0
13045,Bejeweled Twist,6,0.05,0
13046,Street Fighter V,3,0.05,0
13047,Little Busters! Converted Edition,2,0.05,0
13048,Enemy Front,9,0.05,0
13049,Dream Salon,4,0.05,0
13050,Disney's Party,4,0.05,0
13051,Tennis no Oji-Sama: 2005 Crystal Drive,11,0.05,0
13052,Sherlock Holmes: Crimes & Punishments,2,0.05,0
13053,Jenga World Tour,4,0.05,0
13054,Summon Night X: Tears Crown,8,0.05,0
13055,Secret Files: Tunguska,2,0.05,0
13056,Taiho Shichauzo!,2,0.05,0
13057,Battle vs. Chess,4,0.05,0
13058,Phantom Crash,10,0.05,0
13059,Men of War: Assault Squad,12,0.05,0
13060,Fishdom,6,0.05,0
13061,Yanya Caballista: City Skater,11,0.05,0
13062,Expendable,1,0.05,0
13063,Imagine: Artist,4,0.05,0
13064,Pet Pals: New Leash on Life,10,0.05,0
13065,SeaWorld Adventure Parks: Shamu's Deep Sea Adventure,2,0.05,0
13066,The Idolmaster: Gravure For You! Vol. 2,4,0.05,0
13067,Arthur! Ready to Race,7,0.05,0
13068,Thunder Force V: Perfect System,9,0.05,0
13069,The Typing of the Dead,9,0.05,0
13070,The Idolm@ster: Dearly Stars,2,0.05,0
13071,Kids Learn Music A+ Edition,4,0.05,0
13072,Child of Light,8,0.05,0
13073,Over the Hedge: Hammy Goes Nuts!,5,0.05,0
13074,Kart Racer,7,0.05,0
13075,Bakemonogatari Portable,1,0.05,0
13076,Sam & Max: Beyond Time and Space,2,0.05,0
13077,To Heart 2: Dungeon Travelers,2,0.05,0
13078,Tabi no Yubisashi Kaiwachou DS: DS Series 2 Chuugoku,4,0.05,0
13079,Shrek Super Party,4,0.05,0
13080,Monster 4x4: Masters of Metal,7,0.05,0
13081,Bakusou Kyoudai Let's & Go!! Eternal Wings,7,0.05,0
13082,Caligula,8,0.05,0
13083,Steins;Gate 0,2,0.05,0
13084,Keroro Gunsou: Enshuu da Yo! Zenin Shuugou Part 2,1,0.05,0
13085,NHL Blades of Steel '99,11,0.05,0
13086,Lips: Deutsche Partyknaller,4,0.05,0
13087,Apassionata: Die Galanacht der Pferde,10,0.05,0
13088,Dungeon Raiders,8,0.05,0
13089,Second Sight,2,0.05,0
13090,Philosoma,9,0.05,0
13091,Virtua Fighter CG Portrait Series Vol.5: Wolf Hawkfield,4,0.05,0
13092,Puyo Pop,6,0.05,0
13093,Marriage Royale: Prism Story,2,0.05,0
13094,Super Heroine Chronicle,8,0.05,0
13095,Kamiwaza,1,0.05,0
13096,Rave Master,3,0.05,0
13097,The Technomancer,8,0.05,0
13098,Ben 10 Galactic Racing,7,0.05,0
13099,Kinnikuman Muscle Grand Prix Max,3,0.05,0
13100,Hotel for Dogs,10,0.05,0
13101,Suzuki Super-Bikes II: Riding Challenge,7,0.05,0
13102,Mirror's Edge Catalyst,5,0.05,0
13103,Jim Henson's Muppets in Spy Muppets: License to Croak,1,0.05,0
13104,Medal of Honor: European Assault (weekly JP sales),9,0.05,0
13105,LEGO The Hobbit,1,0.05,0
13106,Alias,1,0.05,0
13107,Super Robot Taisen Neo,12,0.05,0
13108,PAC-MAN and the Ghostly Adventures,5,0.05,0
13109,ESPN International Winter Sports 2002,11,0.05,0
13110,Winter Sports 2011,11,0.05,0
13111,OutRun 2006: Coast 2 Coast,7,0.05,0
13112,Blues Brothers 2000,5,0.05,0
13113,Metal Max 2 Reloaded,8,0.05,0
13114,All Star Tennis 99,11,0.05,0
13115,Hercules: The Legendary Journeys,8,0.05,0
13116,Dual Heroes,3,0.05,0
13117,Fighter Destiny 2,3,0.05,0
13118,Chameleon Twist 2,5,0.05,0
13119,Nounai Aeshe: IQ Suppli DS 2 - Sukkiri King Ketteisen,4,0.05,0
13120,PachiPara 14: Fuu to Kumo to Super Umi in Okinawa,4,0.05,0
13121,Winning Post World,11,0.05,0
13122,Arx Fatalis,8,0.05,0
13123,Slam Dunk SD Heat Up!!,11,0.05,0
13124,My Body Coach,11,0.05,0
13125,Steins;Gate 0,2,0.05,0
13126,Adventure Time: Finn & Jake Investigations,1,0.05,0
13127,Dead in the Water,1,0.05,0
13128,Winning Post 7 2013,11,0.05,0
13129,DiRT 2,7,0.05,0
13130,Detective Conan: Prelude from the Past,1,0.05,0
13131,Dr. Seuss: Green Eggs and Ham,1,0.05,0
13132,Sea Monsters: A Prehistoric Adventure,2,0.05,0
13133,Atelier Rorona: Alchemist of Arland,8,0.05,0
13134,Guilty Gear Dust Strikers,3,0.05,0
13135,Dark Summit,11,0.05,0
13136,Singularity,9,0.05,0
13137,Odoru Daisousasen The Game: Sensuikan ni Sennyuu Seyo!,2,0.05,0
13138,George of the Jungle and the Search for the Secret,5,0.05,0
13139,Turbo Turtle Adventure,6,0.05,0
13140,Sengoku Basara 4: Sumeragi,1,0.05,0
13141,"Warhammer 40,000: Dawn of War",12,0.05,0
13142,Shinseiki Evangelion 2: Tsukurareshi Sekai - Another Cases,2,0.05,0
13143,Hisshou 777 Fighter: Pachi Slot Eiyu Densetsu,4,0.05,0
13144,Corpse Party: Blood Covered - Repeated Fear,2,0.05,0
13145,The Lost Treasures of Alexandria,6,0.05,0
13146,Chronicles of the Sword,2,0.05,0
13147,Hail to the Chimp,4,0.05,0
13148,The Lost Vikings,6,0.05,0
13149,Keiba Eight Special,11,0.05,0
13150,Yaiba: Ninja Gaiden Z,1,0.05,0
13151,Harukanaru Toki no Naka de 3,2,0.05,0
13152,Codename: Kids Next Door: Operation V.I.D.E.O.G.A.M.E.,5,0.05,0
13153,Need for Speed Carbon,7,0.05,0
13154,Reel Fishing: The Great Outdoors,11,0.05,0
13155,Assassin's Creed: Altair's Chronicles,5,0.05,0
13156,Pirates vs Ninja Dodgeball,11,0.05,0
13157,Guild 01,1,0.05,0
13158,The History Channel: Great Battles - Medieval,12,0.05,0
13159,Nike+ Kinect Training,11,0.05,0
13160,Durarara!! 3-way Standoff,2,0.05,0
13161,Ty the Tasmanian Tiger 3: Night of the Quinkan,1,0.05,0
13162,Cartoon Network Racing,1,0.05,0
13163,Tokimeki Memorial Girl's Side 2nd Kiss,2,0.05,0
13164,Fushigi no Dungeon: Fuurai no Shiren 3 Portable,8,0.05,0
13165,Active Life: Magical Carnival,4,0.05,0
13166,Hokuto no Ken,3,0.05,0
13167,Yu-Gi-Oh! GX: Spirit Caller (Japan Sales),4,0.05,0
13168,Stretch Panic,5,0.05,0
13169,Empire Earth,12,0.05,0
13170,Chousoku Henkei Gyrozetter: Albatross no Tsubasa,8,0.05,0
13171,Baku Baku,6,0.05,0
13172,Pro Cycling Manager 2016,11,0.05,0
13173,SD Gundam: Over Galaxian,9,0.05,0
13174,Rogue Ops,1,0.05,0
13175,Smart Kid's Party Fun Pak,4,0.05,0
13176,MXGP 2,7,0.05,0
13177,Virtua Tennis 3,11,0.05,0
13178,BeatMania IIDX 3rd Style,10,0.05,0
13179,Yu-Gi-Oh! World Championship 2007,12,0.05,0
13180,Hummer Badlands,7,0.05,0
13181,Freelancer,10,0.05,0
13182,Woody Woodpecker: Escape from Buzz Buzzard Park,5,0.05,0
13183,Operation Flashpoint: Dragon Rising,9,0.05,0
13184,"Lupin III: Lupin ni wa Shi o, Zenigata ni wa Koi o",2,0.05,0
13185,Furu Furu Park,4,0.05,0
13186,Monster Band,4,0.05,0
13187,Alter Echo,9,0.05,0
13188,BeatMania IIDX 4th Style: New Songs Collection,10,0.05,0
13189,Fushigi? Kagaku: Nazotoki Quiz Training - NazoTore,4,0.05,0
13190,G1 Grand Prix,1,0.05,0
13191,LEGO Indiana Jones 2: The Adventure Continues,1,0.05,0
13192,QUIZ PARTY,4,0.05,0
13193,MTX Mototrax,7,0.05,0
13194,Around the World in 80 Days,1,0.05,0
13195,Houkago Shounen,4,0.05,0
13196,The Grim Adventures of Billy & Mandy,1,0.05,0
13197,Classic Dungeon X2,8,0.05,0
13198,Whirl Tour,11,0.05,0
13199,Sesame Street: Cookie's Counting Carnival,4,0.05,0
13200,Pinball Tycoon,4,0.05,0
13201,Major League Baseball 2K11,11,0.05,0
13202,Cartoon Network Block Party,4,0.05,0
13203,Power Spike Pro Beach Volleyball,11,0.05,0
13204,White Album: Tsuzurareru Fuyu no Omoide,2,0.05,0
13205,Harukanaru Toki no Naka de: Yumenoukihashi,2,0.05,0
13206,Shinseiki Evangelion- Eva: Yukai na Nakama Tachi,4,0.05,0
13207,SD Gundam: Scad Hammers,12,0.05,0
13208,Spitfire Heroes: Tales of the Royal Air Force,10,0.05,0
13209,Super Bust-A-Move,6,0.05,0
13210,TNA iMPACT: Cross the Line,3,0.05,0
13211,Adventure Time: Explore the Dungeon Because I Don't Know!,1,0.05,0
13212,ZooCube,6,0.05,0
13213,Stunt GP,7,0.05,0
13214,Wicked Monster Blast!,9,0.05,0
13215,NBA 2K,11,0.05,0
13216,D.Gray-man: Kami no Shitotachi,2,0.05,0
13217,Bladestorm: Nightmare,1,0.05,0
13218,Strikers 1945,9,0.05,0
13219,World Series of Poker,4,0.05,0
13220,Jikkyou Oshaberi Parodius,9,0.05,0
13221,Super Jinsei Game 2,4,0.05,0
13222,Winter Sports 3: The Great Tournament,11,0.05,0
13223,J-League Winning Eleven 2010: Club Championship,11,0.05,0
13224,Johnny Bazookatone,5,0.05,0
13225,Beastly Frantic Foto,6,0.05,0
13226,Neverland Card Battles,8,0.05,0
13227,Need for Speed Underground,7,0.05,0
13228,Downtown no Gaki no Tsukai Yaarahen de!! Zettai ni Tsukamatte Haikenai Gasu Kurobikari Land,1,0.05,0
13229,Reign of Fire,9,0.05,0
13230,Worms Reloaded,12,0.05,0
13231,StarCraft,12,0.05,0
13232,Koihime Musou,2,0.05,0
13233,Nicktoons: Attack of the Toybots,5,0.05,0
13234,NBA 2K17,11,0.05,0
13235,Blazing Souls: Accelate,8,0.05,0
13236,Ms Saga: A New Dawn,8,0.05,0
13237,Kekkon Zenya,2,0.05,0
13238,Finny the Fish & the Seven Waters,11,0.05,0
13239,Barnyard,1,0.05,0
13240,Next Generation of Chaos,8,0.05,0
13241,Katekyoo Hitman Reborn! DS: Bongole Shiki Taisen Battle Sugoroku,4,0.05,0
13242,GrimGrimoire,12,0.05,0
13243,J-League '96 Dream Stadium,11,0.05,0
13244,Capcom vs. SNK: Millennium Fight 2000 Pro,3,0.05,0
13245,Golden Axe: The Duel,3,0.05,0
13246,Crime Life: Gang Wars,1,0.05,0
13247,Tokimeki Memorial: Girls Side 1st Love,2,0.05,0
13248,Putty Squad,5,0.05,0
13249,Rugby 2005,11,0.05,0
13250,Rock 'N Roll Racing,7,0.05,0
13251,Taito Legends,4,0.05,0
13252,Far Cry,9,0.05,0
13253,Silhouette Mirage,5,0.05,0
13254,Dynasty Warriors Vol. 2,1,0.05,0
13255,Treasure Report: Kikai Jikake no Isan,2,0.05,0
13256,Growlanser VI: Precarious World,8,0.05,0
13257,Block Kuzushi,6,0.05,0
13258,Boing! Docomodake DS,6,0.05,0
13259,American Bass Challenge,11,0.05,0
13260,American Chopper 2: Full Throttle,7,0.05,0
13261,Secret Service,1,0.05,0
13262,Sword Art Online: Game Director's Edition,8,0.05,0
13263,Ultimate Ghosts 'n Goblins (JP sales),5,0.05,0
13264,Rugby 06,11,0.05,0
13265,Fatal Frame II: Crimson Butterfly Director's Cut,1,0.05,0
13266,Deadliest Catch: Alaskan Storm,11,0.05,0
13267,2002 FIFA World Cup,11,0.05,0
13268,Colin McRae Rally 2005,7,0.05,0
13269,Kamen Rider: Battride War Genesis,1,0.05,0
13270,Venus & Braves: Majo to Megami to Horobi no Yogen,8,0.05,0
13271,Ship Simulator Extremes,10,0.05,0
13272,Zoop,6,0.05,0
13273,Powerful Golf,11,0.05,0
13274,Saiyuki: Journey West,12,0.05,0
13275,Detective Conan: Marionette Symphony,2,0.05,0
13276,FIFA Soccer 10,11,0.05,0
13277,Amnesia Crowd,4,0.05,0
13278,American Chopper 2: Full Throttle,7,0.05,0
13279,Pachitte Chonmage Tatsujin 15: Pachinko Fuyu no Sonata 2,4,0.05,0
13280,Monster Hunter Frontier Online,8,0.05,0
13281,Ribbit King,11,0.05,0
13282,VR Soccer '96,11,0.05,0
13283,Smash Court Tennis 3,11,0.05,0
13284,Diabolik Lovers,2,0.05,0
13285,Shugo Chara! 3-tsu no Tamagoto Koisuru Joker,1,0.05,0
13286,Summoner: A Goddess Reborn,8,0.05,0
13287,Saints Row: Gat out of Hell,1,0.05,0
13288,Rock of the Dead,9,0.05,0
13289,The Sims,10,0.05,0
13290,Wasteland 2,8,0.05,0
13291,Cesar Millan's Dog Whisperer,10,0.05,0
13292,E.X. Troopers,9,0.05,0
13293,Kiniro no Corda 2 Encore,8,0.05,0
13294,Jewel Quest Mysteries,6,0.05,0
13295,Moon,2,0.05,0
13296,M&M's Adventure,2,0.05,0
13297,ESPN Great Outdoor Games Bass 2002,11,0.05,0
13298,Soul Eater: Plot of Medusa,1,0.05,0
13299,Payday 2,9,0.05,0
13300,Grand Ages: Medieval,12,0.05,0
13301,Handball 16,11,0.05,0
13302,Gummy Bears Mini Golf,11,0.05,0
13303,Company of Heroes,12,0.05,0
13304,Rock Band Country Track Pack 2,4,0.05,0
13305,Color Cross,4,0.05,0
13306,Gaist Crusher,1,0.05,0
13307,Punch King,3,0.05,0
13308,Silent Hunter: Wolves of the Pacific,10,0.05,0
13309,World Championship Pool 2004,11,0.05,0
13310,V-Rally 3,7,0.05,0
13311,The Dark Spire,8,0.05,0
13312,Kakuto Chojin,3,0.05,0
13313,Beyond Oasis,8,0.05,0
13314,Forza Motorsport 3: Ultimate Edition,7,0.05,0
13315,Robotech: Invasion,9,0.05,0
13316,Wii de Asobu Chibi-Robo!,2,0.05,0
13317,Romance of the Three Kingdoms VI: Awakening of the Dragon,12,0.05,0
13318,To Heart 2 DX Plus,2,0.05,0
13319,Star Driver: Kagayaki no Takuto - Ginga Bishounen Densetsu,2,0.05,0
13320,Naruto: Uzumaki Chronicles 2 (JP sales),1,0.05,0
13321,Frogger: Ancient Shadow,5,0.05,0
13322,Snoopy vs the Red Baron,2,0.05,0
13323,Jonah Lomu Rugby Challenge,11,0.05,0
13324,Pet Vet: Down Under,10,0.05,0
13325,World Series of Poker: Tournament of Champions 2007 Edition,4,0.05,0
13326,National Geographic Challenge!,4,0.05,0
13327,Raze's Hell,9,0.05,0
13328,Rain (2013),2,0.05,0
13329,Billy the Wizard: Rocket Broomstick Racing,7,0.05,0
13330,Pool Party,11,0.05,0
13331,Microsoft Train Simulator,10,0.05,0
13332,Shin Megami Tensei NINE,8,0.05,0
13333,Magic Carpet,9,0.05,0
13334,Hoshigami: Ruining Blue Earth,8,0.05,0
13335,GunPey DS,6,0.05,0
13336,Cabela's African Safari,11,0.05,0
13337,Wing Island,10,0.05,0
13338,Utawarerumono: Itsuwari no Kamen,2,0.05,0
13339,Clever Kids: Creepy Crawlies,1,0.05,0
13340,Supreme Commander,12,0.05,0
13341,NightCaster II: Equinox,1,0.05,0
13342,F1 2015,7,0.05,0
13343,SD Gundam G Generation World,12,0.05,0
13344,Chocobo to Mahou no Ehon: Majo to Shoujo to 5-Jin no Yuusha,8,0.05,0
13345,Galaxy Racers,7,0.05,0
13346,Wonder World Amusement Park,4,0.05,0
13347,Bubble Bobble Revolution,6,0.05,0
13348,Game of Thrones (Telltale),2,0.05,0
13349,Time Crisis: Project Titan,9,0.05,0
13350,Ys: The Ark of Napishtim,8,0.05,0
13351,Ore-Sama Kingdom: Koi no Manga mo Debut o Mokushise! Doki Doki Love Lesson,1,0.05,0
13352,Crusader: No Remorse,2,0.05,0
13353,Black & Bruised,3,0.05,0
13354,MiniCopter: Adventure Flight,10,0.05,0
13355,Shaun the Sheep,2,0.05,0
13356,Fast & Furious: Showdown,1,0.05,0
13357,World Championship Poker: Featuring Howard Lederer - All In,4,0.05,0
13358,Test Drive: Ferrari Legends,7,0.05,0
13359,Tom Clancy's Rainbow Six: Lockdown,9,0.05,0
13360,FIFA Manager 12,11,0.05,0
13361,Full Spectrum Warrior: Ten Hammers,12,0.05,0
13362,River City Soccer Hooligans,11,0.05,0
13363,Shin Hayarigami,2,0.05,0
13364,TMNT,1,0.05,0
13365,Turok: Dinosaur Hunter,9,0.05,0
13366,Puyo Puyo Tetris,6,0.05,0
13367,Taiko no Tatsujin Portable 2,4,0.05,0
13368,Gitaroo Man,4,0.05,0
13369,Super Bubble Pop,6,0.05,0
13370,Mafia,1,0.05,0
13371,Rapala Fishing Frenzy 2009,11,0.05,0
13372,Ride to Hell,7,0.05,0
13373,Arctic Tale,2,0.05,0
13374,Balloon Pop,6,0.05,0
13375,XBLAZE Code: Embryo,2,0.05,0
13376,Black Mirror 2,2,0.05,0
13377,Time Travelers,2,0.05,0
13378,Amnesia Later,4,0.05,0
13379,B-Boy,4,0.05,0
13380,Cocoto Kart Racer,7,0.05,0
